funding_amount,market_size,team_experience_years,team_size,avg_education_level,has_patent,revenue_first_year,burn_rate,location_score,competition_score,sector,success_score
1792375.6737236602,11398008.744139805,11.066209325978237,33,2.2759653854093287,1,332139.74534771533,0.8375045843499516,0.5330135925452786,0.7157731134027271,E-Commerce,12.783181278954459
2325264.6366907633,4332270.654690609,11.229833417120668,24,1.9668014624037458,1,1802741.6913969824,0.8597905732722885,0.4478270509903646,0.6421110763986533,E-Commerce,16.468673620350252
5027475.348368443,836281.2839094814,16.634279567882707,17,1.9942266984597357,1,1290599.4059971261,0.4847313646342184,0.7435451217500126,0.5283426345063058,HealthTech,22.88836034430332
1701656.871672551,9870126.34704857,20.382973991228482,27,1.504828255915815,1,1425430.4519295963,0.7951415966637445,0.7569908577375837,0.5908157698118827,Fintech,25.136080050171415
359280.260689004,4289640.180471798,12.930264218260943,25,1.431228153353553,0,2027272.5473103886,0.6656900261555823,0.5876669361586918,0.5772505890214252,E-Commerce,32.89343557583424
789154.1972183123,3846082.0806089323,8.00171288851178,14,2.07520484605903,1,1900495.3003443684,0.7396284289253413,0.524681055395303,1.0,Fintech,18.89325697393679
401334.79567280045,9987783.512585964,16.841227961856468,44,1.4052383238909372,0,1035067.7591830636,0.8112200433600273,0.27044457177910575,0.8670204556663244,SaaS,17.460135051053513
1914526.6477144915,5477120.968346238,8.172523494788754,14,1.868277693187302,0,1066398.512361869,0.2794544276619444,0.7723516988406735,0.7978984035456416,EdTech,17.081912106411234
1561275.3430585524,4250805.99866581,8.862113793944854,11,2.6260374430118714,0,2011054.475426738,0.659261992958828,0.4147843919299015,0.8067352191089847,Fintech,26.419263093872708
3813986.6974940444,8473723.18373374,8.736018530771027,18,2.0142750842561035,0,868204.9249208783,0.9172758915753649,0.6474676207587694,0.16348466803875306,Fintech,11.639150427839684
1827963.1840378894,1947528.7817536471,10.630041175514984,5,2.81154757475581,1,1683700.763869211,0.660330342889463,0.885906394913688,0.5641736247607714,E-Commerce,34.46273846299455
3787375.0625852095,5382335.000812361,13.739672385913552,17,3.0,0,1002153.8211715799,0.6529771750415191,0.6804881506687043,0.39263183852637473,AI,31.564958135441703
477463.3749595903,3294094.339158172,6.497173334849242,2,2.1684366603446925,1,1263349.0210522881,0.7634341414039388,0.21348219581187788,0.15974576802313262,AI,35.073277445540086
772596.4357852725,5328992.878491328,8.56531189167077,20,1.783372898863203,0,1068387.0586583496,0.5603420452711533,0.3899655760638579,0.5669435493731277,E-Commerce,9.594948918201508
21080023.957344554,9627518.257015338,15.591739434470814,19,1.1306236864982373,1,1641396.4280513567,0.49204878397504404,0.46014958036719067,0.45858738107899466,EdTech,16.68196014352017
657308.1010435886,3139646.4053265424,7.542352726639819,12,1.709404486926497,1,883937.1547523213,0.6142856064212293,0.7193891794617766,0.464490097941765,AI,23.660418762145294
3617805.0466615786,2906154.2466713265,12.403038878102608,12,1.6696584784177373,1,1222471.0312723108,0.7410596876833152,0.6561708697451044,0.5115508189537384,EdTech,24.395029995839916
4600142.710135105,6776575.23118462,11.496110420270066,33,2.2142303408661608,0,1141043.9454174398,0.6994013414968349,0.45284960194993606,0.6753377095862065,AI,40.12498339108987
2113583.157068243,2287650.3220319445,9.559900492190327,35,1.7635144911362677,1,206253.58813434932,0.4984776550915505,0.2583200214093304,0.6579511748029823,E-Commerce,33.27902744802243
1425437.1345264588,861640.7105136124,16.499998322148667,12,2.7496734652767705,1,684092.1554586096,0.6144084888508627,0.7515553521872375,0.44314484231108586,AI,27.45485257139688
1740466.7434993547,1181760.5220460892,13.9851580114699,2,1.8779392728172424,0,1151524.1414663584,0.7680641145972781,0.5869908654562381,0.7924365452463792,Fintech,22.04399796749677
2962449.162150953,6865618.047155715,15.752117772017884,15,1.4280505441543334,1,1273044.6154157142,0.8680943982277132,0.41273574499094123,0.2733922351807092,E-Commerce,22.055654055951127
363238.3649450098,4413093.745258809,2.737885425055227,10,2.7758406864300538,1,392171.81576401915,0.5841216925174612,0.6085245046157411,0.945306731895392,Fintech,17.104716896821948
1290840.8417002384,11284948.975399924,10.12605423640871,27,1.3614285174437863,0,1310039.4215328419,0.31808063233471906,0.38891324380885905,0.7098003387880658,HealthTech,21.74009636464853
1010671.3170992201,2740018.256797877,13.505565835503468,29,0.7874266579515989,1,1079548.121094503,0.6302273768075428,0.680675248505345,0.5668850715316385,E-Commerce,17.54717697960872
1234074.8322313586,2686094.420324437,17.743711749113714,12,2.0685966384280223,0,1780175.4649372292,0.5899383483527374,0.7917613312021922,0.8079948508162555,Fintech,24.917163586448474
1474532.716449723,2664005.81275715,16.271199302884163,22,2.2176448545849348,1,516254.9613123827,1.078689364955396,0.5644348549422621,0.30630700110541,E-Commerce,26.932485492668572
2555165.856041859,5191451.733633914,11.309764623592333,16,2.015206813751355,0,956036.2952900513,0.7092066154085235,0.9700926467687507,0.5214997662513039,EdTech,7.166543286300172
23337071.83000696,6537680.441626518,7.945555280957056,25,1.72899328755513,0,825815.3183829639,0.6683052878477722,0.22556889951332082,0.21271017736534104,HealthTech,20.020364631058474
1373185.9948654058,4483206.194854391,5.926658363457193,27,1.5081204514699027,1,142120.85781084176,0.4314891459233175,0.6834741606063658,0.9160583128744095,E-Commerce,18.937383331272972
2014301.8391357744,1438168.8590749768,9.549308258803103,7,1.4606450161115643,0,798100.1796084458,0.4253644035824077,0.6639108013446723,0.17454431194472558,EdTech,21.843511412696788
1277206.3197424554,10072227.349907273,13.618594477895325,32,1.7221766417874038,1,509456.4209418608,0.5672789514511164,0.5475791554510742,0.31853544482821516,HealthTech,18.605843920817232
241403.8885550893,1404122.1050529892,15.137469483359222,4,1.4159385768733475,0,681751.975075873,0.7142092018329672,0.7284634293000989,0.66563153244532,HealthTech,7.493568994928697
1610485.5705274905,895751.3877131749,24.23158929455162,4,1.5760798905650901,0,251669.76163855975,0.9205187819513091,1.0,0.38106272017184567,HealthTech,11.962439875038173
1591682.4403226494,2538052.6239816393,8.743519368199276,22,2.2975865714077433,0,841937.5640157564,0.42967563408514764,0.7331666195613431,0.5031284398553826,Fintech,31.081118512027576
4037224.442002082,1048205.6387149337,4.828888962711984,12,1.5718672958546662,0,1175654.837993959,0.8698367987570622,0.6792973634821836,0.5521623954683422,EdTech,20.839401745215923
2108085.751917889,10685117.326316062,12.57590441576395,16,1.6810883706111752,1,1618525.2709212345,0.639882519713314,0.8615831247559678,0.007496242007106024,E-Commerce,30.32386908721032
1912486.1046348081,1827399.5477687444,23.919305189909366,19,1.8961346141977835,1,1494115.1268750671,0.2494372522948341,0.4480264149310169,0.745809992361351,SaaS,24.35953558898307
6443439.715877848,9551449.879357526,14.584952360805708,15,1.9802644674418384,0,502613.44048567757,0.44111670233831357,0.47638911864295846,0.24131975232881375,EdTech,11.198579389093608
2415610.0038962867,3943883.5354393898,20.503963792141583,13,2.248050294811635,0,873081.2194372334,0.7988667177499352,0.7550458373701429,0.581852773799385,EdTech,17.581675990430803
578979.0026721723,1715586.8679574376,8.88996238049156,8,2.3199619833438323,0,545968.783835425,0.7066882871489275,0.3931777720940579,0.4237694572652095,EdTech,9.926126123232883
3408238.2848336203,1899249.6800918572,17.058302068533234,17,1.7751981452025847,1,1126602.2551476748,0.8290436804452361,0.6546642513073748,1.0,E-Commerce,25.82954438424265
1489238.2559439733,4759995.951053757,7.809904097871574,31,2.280800260921792,1,1343476.8338854082,0.9945659766738119,0.634191070437501,0.4717399072821539,E-Commerce,30.942183650612456
4736435.347662885,2528700.5892866463,12.0259322432951,21,2.2809064723024917,0,228757.69609921996,0.47252199559950925,0.4070523113977315,0.33904399650687433,SaaS,24.31576036381396
2366103.682730987,1227582.4089107865,9.691788985395274,25,2.397476229088401,0,1080831.1931897767,1.0897695706964665,0.5964804141488723,0.32670326346438866,E-Commerce,16.506533077952284
2154263.364302155,2896649.5383626036,11.843226496617492,5,1.6186847624570244,0,917366.0149887817,0.5367621450279999,0.5645972827847126,0.5152537138535513,SaaS,23.834619568565152
2839654.3209915296,2119561.443241479,14.86047861799241,23,2.53290850158991,0,1294367.811440573,0.6303165182684439,0.6489878454088936,0.7658772321128816,EdTech,17.364230035107873
1126282.5617864365,3779661.897011636,14.076398451327268,11,2.0626187182933458,0,0.0,0.6060812021482481,0.5685364334303067,0.4599267642942452,HealthTech,27.437012594354485
943960.5801271488,404433.8073184277,9.595416669129296,16,1.845011411832872,0,1430308.7611684815,0.6655713448534608,0.5258773892920275,0.7565474170267159,SaaS,17.27649813389268
949372.9233785231,828192.6356110557,9.793427530521587,27,3.0,1,617322.2424398479,0.41300695834315726,0.7103909792611197,0.05884598690393289,SaaS,36.61325007688376
2936272.5885240044,2742198.866222458,14.824703267734073,21,1.7109380790697042,1,824160.3101947418,0.8051504600899819,0.11627714346085705,0.8191177206952323,E-Commerce,20.978568974435507
2036718.3292747687,5111568.323888764,14.792575908037813,13,2.3735611527196703,0,695621.538177337,0.8753886286424598,0.7949315381400406,0.3234061244710519,SaaS,17.21137145638607
3833832.8689673534,1468882.0737010501,13.783563195179763,27,2.05587727485345,1,847844.9152551037,0.6072288798012171,0.4045507537736287,0.7542943369050513,Fintech,17.0655228179509
2716336.447093296,3087731.220358494,6.736084684441687,13,2.791436119520367,0,495424.82931657904,0.7110656574697384,0.5707771936810909,1.0,AI,20.26375896200803
7117201.269662873,749507.0975294863,12.471600781905487,39,2.041900357820123,0,802041.0177947012,0.9409036081918074,0.6752139192641542,0.29028597262187056,E-Commerce,15.50925757008353
1198126.6332648909,4364256.092742397,18.690980664693264,30,2.328006091054564,0,336033.7430032793,0.7566504042427526,0.3309057804134211,0.44360824473284893,AI,22.386216919685474
788717.8245776589,3031909.413080539,14.518251437620268,30,2.403526717385276,0,626902.6232214754,0.43581860083109614,0.4978245823341705,0.6024838962451418,E-Commerce,23.452374180871267
299565.4527857601,1743592.8129647006,18.02253775803078,20,1.391495543448507,0,985529.1338426176,0.7268667918626817,0.6799049512090269,0.40810113345995347,AI,17.633768427030905
4890892.121060492,6309391.280754976,14.881445958591053,9,2.738765095870137,0,1141643.3990753228,0.32212201890708625,0.19182822987049603,0.5795728006632787,E-Commerce,17.570744062895244
330958.80348153523,5037838.113841435,22.600403855253944,33,1.971341057367164,1,1443853.1283919567,0.8744256039669814,0.5312928562348602,0.5085444289311436,SaaS,25.917039657626937
1758956.3394708822,2969582.1301026484,18.89916164877194,32,2.338705286718044,0,806777.1188867915,0.9745946897258762,0.7085030887071101,1.0,SaaS,9.251859485786614
1066176.3195703144,4570066.264063935,13.986170264894959,39,1.7658126583502332,0,1581231.5023409978,0.7909295664441296,0.40780073161513597,0.8519397013135495,AI,27.7510233623295
2383100.47513443,3917195.0533892927,11.606321038803111,26,2.115567426472489,1,439410.6679435496,0.48029500492947175,0.3902816710344815,0.311990936586927,AI,28.217398814539933
1935235.8188135142,3883607.44934564,14.504065667730554,13,2.832830084172674,0,783286.5076092455,0.7464772474664905,0.2326979595249854,0.30236638756927015,Fintech,26.652625436749272
5421140.508705628,10950648.6847362,10.152723310881258,22,2.6595435424255136,0,549400.5459702932,0.8235551041052364,0.46577024097386566,0.38059942666670515,AI,17.756884236020127
2698974.59517528,8255376.492026417,11.079435339414179,7,1.5586465888565924,1,1922058.2066971348,0.7287449998628796,0.5226206898697494,0.691545991712571,EdTech,18.080750331981235
836838.8556862496,10087010.605075037,-0.6960395874783174,27,1.8681275311012318,1,1846157.5780589064,0.5071737815599897,0.4639861691943179,0.46740144027011743,AI,31.33328979804224
1332183.3835399933,928116.7903976613,7.671509095591173,32,2.137388394567756,1,869289.3964134812,0.5181004607653461,0.9355138899750822,0.45295203573722986,HealthTech,28.25746298300008
1034962.4222517522,2031364.1592965957,12.05123342008449,20,2.2298056739516072,0,1168124.1231761852,0.17438920744983993,0.6652597886863122,0.5094699986223997,AI,31.530289403404876
2474014.216936235,3194871.320983462,11.736939534723055,26,1.8289596014027496,0,2511890.7263111956,0.5068285112437534,0.6200285824920153,0.12608493728115816,EdTech,30.173087238631418
1331443.6350683416,7542405.588113049,14.360047841890369,25,1.2143975808040688,0,404059.3445290624,0.955712162858773,0.8043087731962972,0.64433318544617,Fintech,9.107347983304022
2272590.3457237342,2242861.068356,12.145197857526458,17,1.080694746713796,0,959446.4217253195,0.5530399200995526,0.48793455343404646,0.5896148940916921,HealthTech,12.552498882475865
2860242.080906171,4951902.47141395,11.001840876611835,8,2.144467770444643,0,486384.7016561703,0.4998604126991678,0.7687878141783112,0.40934726239077074,E-Commerce,18.855008441332647
11515715.94012701,4333863.640083926,13.69497255237413,16,1.8018141661816112,0,1484370.265961779,0.7396619411512758,0.5641668013573173,0.46569332454093604,SaaS,25.63428687076176
1166020.0037282822,1317119.4954618213,20.85754641243373,28,0.998653679432318,0,933827.1633212569,0.5555119575855151,0.3351235583846223,0.9861905594126223,SaaS,14.482834349289288
3039898.517964794,1879258.8730398524,15.611370735890013,16,1.9583284131462504,0,185501.2174698502,0.9694055719701966,0.6364778429447752,0.8202360521951061,EdTech,3.0043263904247492
696825.1521744339,3993737.783232842,12.32991650959123,15,1.5929654035573604,0,975758.0497646721,0.55688264408228,0.4628786015283475,0.8867723715329023,Fintech,15.518789502426072
6218496.035448201,2133764.297801071,13.223881418993285,19,1.2511888452409388,1,932423.196483792,0.7992836439265921,0.44959425550768806,0.45878890460505883,EdTech,10.607405132355797
2624152.1535336715,4384748.472898502,18.790920735524892,31,2.4826712680681426,0,652160.4402416581,0.4492223727977295,0.7455067387251598,0.5426629854375129,AI,21.475476772449397
1673002.0549821863,989257.6886562796,11.734217559651201,3,2.3644137466923065,0,1090328.9464753561,1.0315896986693764,0.7695746578994684,0.3942714360443743,Fintech,24.640239700248564
833821.5225386504,4267394.559952536,1.2087516862603636,19,1.5898683539407896,1,461131.82097636827,0.7348496274910378,0.6038654847334779,0.8500914792203327,AI,17.272209462690974
992737.418503484,2683121.2365903687,5.278818014916343,24,2.3949251231576363,0,689082.0046977976,0.5964410852649635,0.48484829511235683,0.553028425282806,EdTech,19.448046613082987
5270803.233808068,1995522.3368046544,16.93087023945356,25,2.093985040050527,1,2213333.8793656845,0.48659826985158416,0.6595866353936829,0.31244523243946687,SaaS,45.009668240515325
4404528.155359832,1899915.742170103,14.562974967156142,22,1.8416876190126308,0,1194652.6955522052,0.6931397427771905,0.5916160577515343,0.6077636231499128,AI,24.4062814839813
1113574.5067014645,12673363.575156013,6.747900283257264,24,1.9398796288492837,0,548258.7313880797,0.5029473476479336,0.4060363873476349,0.5808662627376526,HealthTech,11.290179365790983
1288931.7786403259,584263.4900882997,13.202106770640452,14,1.3559716280340735,0,346166.5508075303,0.809388738005643,0.45979183520243905,0.9003928444738565,SaaS,12.628607507169285
868589.3196974071,5306378.599257482,10.688109346449167,18,2.736119430886049,0,1045646.8860877273,0.8409255587304613,0.7618234976771201,0.46009683311983185,Fintech,22.25669313624215
414598.592330639,1404236.0916370684,13.591796132873668,18,2.137463539283113,0,406338.4454688628,0.6027639395534701,0.6377421926822435,0.323960015606371,AI,32.21468629804286
2574381.822636712,13734004.879692573,4.505523601949289,19,2.283168484467031,1,1150357.2709088642,0.4286835012424244,0.7381114636548506,0.7644586920322267,Fintech,29.222357542863023
374176.1543481944,1508407.7512362532,14.823550016065804,20,0.7529986911537561,0,1068328.2531269162,0.486185067199991,0.7989911195133328,0.33061499677327527,AI,19.895284841651723
9849533.122737514,11981444.775998497,13.798557494520534,24,2.4957494660424127,1,1322074.1685759912,0.5031853063712943,0.6636956133593161,0.4431330930981657,AI,37.22759370860317
2205121.392213611,279728.7837725281,12.894458558525903,26,2.322964174169227,0,1821080.845965203,0.7122746258243322,0.6875346600386212,0.7611229735126421,SaaS,25.5222570760449
220906.83435192058,2231764.9289932386,15.804727629405583,16,2.5005891861408647,0,1644033.0351310922,0.5909566585758678,0.6935229653135376,0.6264712661338399,Fintech,35.41701507437038
426781.0615497934,2265426.003789447,16.24258052694252,35,2.22003575632104,1,1378559.1843372225,0.8237405350463366,0.5280676642665385,0.5825768280443866,EdTech,28.99663309956982
3868372.6137081487,3386512.2581205866,11.72962411981046,25,2.042163578760275,1,471061.8677345626,0.9094114392982318,0.37196305457026424,0.3919720598867469,SaaS,18.37815303379257
11898087.036208482,2331106.5153812123,8.669920930198018,14,2.929448583805656,1,498630.99392570654,1.1962577418319102,0.7181764146983274,0.223503762665195,EdTech,19.4729696941441
4246105.3024017215,14240514.618832322,13.942758406396077,14,2.4935422210491023,1,483331.25200548535,0.298018225608711,0.28697432109991977,0.275888710968932,HealthTech,21.83493816808329
2628471.0219870876,1252282.6191842395,-3.71833151012372,9,1.8640701761392904,0,1759762.3396545923,0.52729148814217,0.7761846926398396,0.4952543500797846,E-Commerce,21.820760061671965
1880589.0563544205,1772538.2174504914,12.850121571272853,17,1.6276860334042,1,1213420.2400107128,0.5603874531715504,0.629098609407062,0.4790443696245091,EdTech,17.111489164045672
2112635.1365226945,1989095.5505095087,7.275330821899503,3,1.9206963232306848,0,652670.3233105701,1.154141738431594,0.7771371307305465,0.8260825331651196,SaaS,14.704066361260068
976468.9337089898,421430.4730080927,9.769371958235585,25,2.175758485873989,1,1660455.0013349361,0.7264115148924999,0.7597825855182043,0.2651093145368103,SaaS,22.373273655229305
8475604.45424278,3543839.23862928,8.883854082769325,13,1.7754384391808713,0,358426.09869817016,0.3499159195558983,0.5609991244691162,0.35176853241990014,SaaS,27.703835099439203
2517522.678989146,1803975.9967702152,11.394857921100122,23,2.4580978698563376,1,1539561.8896621047,0.6515978617815885,0.758569423703536,0.3775369478527124,EdTech,17.43357378951918
2524423.023956914,5840104.511898439,14.876736659037848,24,1.9257065170225065,1,1275864.1345218902,0.735289483239655,0.4878201818312347,0.7773560472980142,E-Commerce,14.814001559840822
8647516.182203284,6549279.163538232,10.209953470544887,22,2.177396122261919,1,546763.0252633092,0.6398306765781437,0.5286777046881388,0.5617756412076051,Fintech,29.7951785543962
1484543.378652348,1402653.2268982306,13.624258292555226,16,2.0219682495890487,0,2120918.900005493,0.20185914780041098,0.5223332193734708,0.49907774358790197,AI,27.81838761922605
4122341.6060055043,3146484.34072669,10.64663122328153,18,2.047606673176095,0,906000.4492416002,0.7004898629184786,0.750642412965573,0.1924349631003558,Fintech,18.41853464937975
410993.9501189615,6537843.443055825,13.251616465952315,25,1.385250880818266,0,695574.5459273211,0.6836411614222512,0.7708769321356743,0.25325506105098206,SaaS,17.313313301967803
25951131.453542233,4159476.547039575,20.03180575315359,32,2.2840050182472593,0,1529876.8054091176,0.3503779316703906,0.9201750247354183,0.5500013270545638,HealthTech,19.447904075292243
1459412.4985852498,5515970.979534453,10.814880634801167,27,1.6749879161438523,1,964277.2984761973,0.656313133457983,0.5303231297875357,0.8068227866605482,EdTech,12.349793275372228
2107837.23791525,940933.0217437173,5.404849081657439,20,3.0,0,137182.58742768364,0.1,0.7466107186008759,0.4759466292679502,SaaS,35.07259679069322
897486.961228294,4326069.704498373,16.230867315139314,15,1.8869572148844673,0,1204345.9186786835,0.7585352693120658,0.5971331990976178,0.7434990844398717,HealthTech,17.081396632669026
11748989.92819935,2015328.990521631,9.157789581411263,19,2.133590554826991,0,991283.0515254955,0.6420475537143653,0.6349638654041614,0.0,SaaS,36.83634546580333
1736601.3566501932,5201710.6237377655,5.109493292329879,15,1.7638420668397927,0,707093.1965820587,0.8016159973880183,0.46991590946536094,0.38684526508651396,HealthTech,15.538225961685391
361903.4009064712,1141061.075868838,2.263474171550916,9,1.6941999744039464,1,632926.1266926655,0.24705710381331702,0.3964022552464637,0.8001050999775501,E-Commerce,19.714658577740682
2347169.999653077,1465602.7583712852,4.319575204776379,8,2.0783950865519927,0,1451183.7085676603,0.7761224724966667,0.45248862718641114,0.506137458100997,AI,18.59057407669018
12402580.41939148,798427.789927537,10.826615920388695,32,1.367054252483231,0,735480.7512161802,0.6053420555892031,0.28080856807875654,0.6488215150845098,HealthTech,20.24288981305796
3133113.487404245,1629365.218723787,12.432553953936475,11,1.9337016696142437,1,1047847.6887981279,0.41249468480256535,0.6360670681327828,0.16205101848417258,HealthTech,23.654531339555504
1329244.7649682742,6917570.599176447,14.891990990084196,25,1.5505377172047288,0,1136000.5534415941,0.5243360029223174,0.5443267119397803,0.6103396731324874,HealthTech,20.323263852017043
2430125.913408536,11689280.284841128,11.140706005065013,31,2.3796850336536792,1,448931.48536823795,0.48328082338602074,0.4290330166134433,0.47742756347329646,HealthTech,30.304557968153112
2616524.7916071624,2288612.6337744133,1.5887937818506295,20,2.1128850968474957,0,2053120.1488516664,0.8981193092386145,0.7570121836499971,0.25948071748210005,EdTech,19.235287527311044
1820532.9643954628,1757977.0469361586,14.50232262492559,23,1.5558461034726538,1,1051155.1669044301,0.3041857706515497,0.5897314283310061,0.5703016139807262,E-Commerce,30.884090605830234
4177169.578043371,3796968.675647091,5.424726954812103,5,2.6612799350746745,0,1161454.6152023615,0.9491413442360057,0.8113219698083214,0.6709071823699303,HealthTech,15.754016287445367
9419436.97755349,5020505.309005789,10.070806126941893,13,2.2283918907569285,0,1349836.6376764313,0.45928583706119464,0.6741216217648573,0.3695949156604601,Fintech,26.22479573492226
1714948.3335822711,14820229.103879195,18.925298135243203,23,2.087352867217524,1,1564985.1970537782,0.48403632355849413,0.5845122264735595,0.04451044260797993,HealthTech,42.14170663469271
12717910.479855489,3485304.942203799,1.374949375484917,26,1.64795541692546,0,1313288.194895502,0.7009108251025449,0.5023782449322797,0.3375985918495839,SaaS,20.471870168049517
730647.6267463416,2505376.184845792,13.69796311627592,18,1.3932457008759074,0,0.0,0.560726968994313,0.4759603090892168,0.5370447194678537,SaaS,16.90616367299028
5466167.710192321,1848853.178494276,14.93291168666741,21,1.2442303124083884,0,280612.4363799003,0.733899454461943,0.6779919888395496,0.5689091955822693,EdTech,9.735445039039668
486829.51721241215,3101315.6078632213,9.180626617237706,13,2.314373893726773,0,828372.1190815669,0.8061362179851556,0.6099481330889197,0.27681694769049786,EdTech,16.317212339059015
1514298.2651322947,1872288.5610409721,14.142414643279169,22,1.304675150865291,1,1212342.2266028773,0.4869427142410931,0.6604082310200647,0.6952328945272971,HealthTech,17.402428423643414
8948428.7318899,4330773.08828058,9.903796716633646,10,1.8447795755463603,0,1441706.0870452952,0.49464976927873583,0.8187069176432534,0.3998427700574972,HealthTech,21.846351642876574
1350963.4611390426,400579.1195836678,11.396157116629965,18,2.512371373273984,1,1580933.180431774,0.8141198589995312,0.8504087127397325,0.48681965599896565,EdTech,31.906180420240588
3766824.1681150733,1763956.3852355375,3.742990837885319,8,2.102765569314635,0,1188036.7658479,0.2883524889991965,0.17458049127682762,0.843096858535894,E-Commerce,21.466549430787047
771145.8832466195,3261182.0681867627,17.09753530100662,24,2.1741115480917395,1,634643.7623993899,0.6562356897329258,0.5964302723415217,0.43180948808223935,E-Commerce,20.831907401852853
2045119.4292948656,1413045.5336776162,16.008979549502236,10,1.9908832777264132,0,1179051.806329608,0.22617921195653345,0.7781819629858916,0.33075241309695896,E-Commerce,35.52212163793919
1289353.603164206,3143744.3996740524,21.568930200342116,17,2.7194249423367296,0,1207709.4151467448,0.663991717882275,0.7695703252600248,0.3286170967867372,EdTech,20.459578751020615
2168918.7700475994,2739661.6122526494,15.551374382355883,33,1.612080831382496,0,281880.29084357305,1.0560745981518207,0.6609338998243653,0.6199505800128944,EdTech,2.566897790457322
1980672.5364943903,4913015.114276634,10.736211547327875,30,3.0,0,488956.37701165164,0.4744487868942847,0.9212398320032982,0.7605888292574211,HealthTech,27.78892647882576
950849.1785063935,6662609.124237654,10.100490879457231,17,2.4043948857646287,0,882517.0032510768,0.6521150411058151,0.7590710827586153,0.9116232688709582,Fintech,24.065521770312245
4085614.899990849,2785998.0971548855,8.461010684156415,26,2.1856204123002856,0,835965.188287201,0.6334205953036893,0.49790842659430423,0.8704338986355318,Fintech,21.006018350722336
2513238.542670463,3488946.0917768152,7.3170109119487545,20,2.1065269628377203,0,730236.2651148026,0.5853434802967276,0.6826959088111443,0.6153375279964265,Fintech,17.624233336344314
3023672.294800237,2825898.3062262456,-2.348100124274783,15,2.639494320071189,0,1056345.60020777,0.9670522428370575,0.4478774093979038,0.5005372701069215,EdTech,5.867075332687186
1839493.1610756128,3393259.3384913523,18.77150232752811,26,1.6621856337516303,0,1247465.6522616493,0.525175788987412,0.17655133757589458,0.48668980034023057,SaaS,10.309765827655177
8492156.903055867,3765646.4720890094,7.474124716282123,13,1.1553012060630399,1,1508161.6012703497,1.0963572290984782,0.7452793026397917,0.47698936534474273,SaaS,15.275558740041816
12657864.8776899,2810859.983697579,22.57814915031252,33,1.2296017843268632,0,665477.4379130888,0.6340307271788521,0.5879371493772493,1.0,HealthTech,11.033061947374673
2436499.514727832,5353206.012021086,11.99213997765402,21,1.5775955528467065,0,1255699.498087186,0.7155201168542258,0.7140401807824183,0.8531519751590579,SaaS,23.447868657122093
690670.0437667021,2022805.1218233467,10.901844240412924,22,1.8608336192503026,0,405900.65543983143,0.3197644481888938,0.5530098592450862,0.13258363948242374,AI,20.75494047620337
1390937.1887747329,1122721.4393287897,13.898760942493485,27,1.8252864901123007,0,1268714.8850695388,0.5072009805530642,0.4434532176805409,0.7991246195465727,E-Commerce,23.607532998982876
4561126.357691287,672109.8139065165,18.769177733965535,23,2.6053906920028673,0,1024462.412340078,0.5949381575275892,0.673428875377241,0.422063022773862,SaaS,31.555041099546635
475531.7924865946,2119602.8847009065,22.224116242383232,13,1.980658138468261,1,1167922.836442912,0.5027470219715611,0.56287781303859,0.7122166340087677,HealthTech,22.236783900200933
4155762.08745952,7602326.491960586,12.702704974590201,52,2.627266848271041,0,562037.7929591325,0.6305881748251718,0.8852653953800067,0.9273836539065672,EdTech,31.092118777614807
4019520.1028017695,1197171.0041705663,14.43580908912835,7,1.3562644033096207,0,1261599.7236348751,0.830675419696161,0.6994272480772188,0.6328964964356871,AI,13.312777999144942
510729.253883578,658226.7109485831,15.70321354921537,12,2.536249251071527,1,690341.3376884011,0.7680622189110599,0.46776865427727166,0.038530281343294004,EdTech,23.406804088371917
1297842.0845553388,2298871.2315239958,21.87671558922763,4,2.2914355676857356,1,1454130.7046336622,0.7096862472350132,0.6758688698361227,0.26377759559943503,EdTech,22.007324504938545
9759170.349039929,4800574.968359474,7.512896396142836,23,3.0,0,1730920.4296967997,0.5019341268322576,0.5915827896727226,0.6548913015313856,AI,33.602251021403546
994753.4414537764,1710653.5257965715,16.941422015513293,31,2.85607177906096,0,1067309.7181612982,0.5877601511536813,0.8701981877556937,0.6782673204628966,AI,24.773901251888987
3087082.9726872663,2836780.3027779944,11.867850226296513,30,2.479518572492518,0,34231.94681331678,0.7006795834442402,0.7389377044794414,0.118353535828079,EdTech,17.537565927523453
930580.0253611777,3326258.1013375404,20.13926984347032,40,1.6928562234633588,0,1279398.9260711577,0.7275251543029496,0.6797959269478469,0.5759356256128321,HealthTech,34.572913250359655
763647.4373193505,6178443.054128057,16.46186687255726,23,2.6657121852513646,0,1100233.8605381253,0.6742481089354087,0.1963511828400662,0.47990040152353153,E-Commerce,15.36979517344066
681599.0219929384,10295470.794397945,14.52103759267229,19,1.817598324448787,0,1495718.0466587567,0.4846068312906119,0.599034325544678,0.7170166247127931,AI,13.84080579834292
1347333.169268054,2937108.387917828,9.491857218140485,21,3.0,1,1145855.5045470532,1.0489492836818226,0.48999688432548894,0.9536688372322423,Fintech,19.359691048067873
9857139.79918371,5957496.497003071,13.535541812912108,19,1.7879792800603949,0,1448680.729510012,0.6473777138006659,0.5366754389876285,0.43730436645555676,SaaS,28.282770162712122
1087687.605214123,1914811.4458307072,13.896794598335562,35,2.67299515415628,0,867962.015004069,0.4638792890620975,0.5464974956169484,0.9011024990088385,Fintech,14.988499665215759
